shortcode,content_type,posted_at,like_count,comment_count,play_count,engagement_rate,caption_length,hashtag_count,child_count,is_story,cover_url,video_url,caption
DXqCpYEDW-M,reel,2026-04-28T01:39:07.000Z,1578,2342,63752,0.047757704,212,5,,false,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/684279813_1613681696353288_7591024045222265493_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gFKu_kpa_vLZVBSkxeJd7IaR7BHJBTxBC_86KAxRe1dKLJ-Q3MTBYZmQZbid3Knyjc&_nc_ohc=laMF138ZhcgQ7kNvwHmkrpp&_nc_gid=zK3LJAtTRZr1iqloFzFJVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7Xov3Prw9P1VSZpu0s1m-lvDl9D6LXlTbBP-O957KIUg&oe=6A208DF2&_nc_sid=10d13b,https://scontent-atl3-1.cdninstagram.com/o1/v/t16/f2/m86/AQNX-Taj3VROCJywVHhUDAcusSQBBro4slfBidRM0U9LuvE95pQRCwfSHNuFKuNzUK5cKYyNrZqwLK5hMzLZhSAO1D3_PItoKGaybuQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1288782453372548_2337695751&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zOTQ3NDRDRkU2MjI2N0IwNDdCRDBFNDI2Q0QyNkQ4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzZFNDk5NzVEMTlENDcwRjNGNzFDMThBODg5NjJCQThDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm8un2oJft5j8VAigCQzMsF0BOrtkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=d2aa82aed7&ccb=9-4&oh=00_Af5ABVU_ag5nK-MrPdgZL8RLi7S1SPjwDVxk8edab4zzRw&oe=6A1CA574&_nc_sid=10d13b,There are 5 secret Claude Codes top 1% content creators are using to find winning content ideas and edit their content faster.  Comment “CODES” for the full setup guide  #ai #claude #content #design #productivity
DXrr-C8G6XH,carousel,2026-04-28T16:48:19.000Z,2929,6245,,0.11176764,236,5,8,false,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/683016693_18598120162038894_2102312039362981963_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gHo9YE7WLFd23XVqPUXbJLsvf8bCgM_bhY2ytgqblXTa2hlJWw6ZgoSJz0Qaud8xwo&_nc_ohc=obpI67kWx6AQ7kNvwH1rx1B&_nc_gid=090lp5glsaTnMmdYuxyx4w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7chF4BbokODGyb24s4Oad-kJNoVSOWLjv6n3bL3GAHjw&oe=6A209E27&_nc_sid=10d13b,,Harvard just leaked that every major company is hiring for a job that didn’t exist 12 months ago and Anthropic just dropped a free training that can get you hired for it.   Swipe to see what it is   #ai #claude #job #content #automation
DXsZFYRD8uW,reel,2026-04-28T23:31:22.000Z,190,360,12454,0.0067006983,185,5,,false,https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/682688421_2811456839225134_3805706050843417396_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gEnXSWC3o99rsST1bgHHDvAL_iWl2oX2Wy03WmkCGnoGsAqHneWRUdSM4IjhC0_YAI&_nc_ohc=b-9Gx3yQot0Q7kNvwHzoYdN&_nc_gid=Xl6EhT1mUNAvFEI7r3lSbQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4LXoUwUGhwdVXDQxH8MeabJSiz7wCXjiUcMKbKAL5J4Q&oe=6A20AD17&_nc_sid=10d13b,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQPQ0FiCqi8h84cbITtY0PX0x8Prf-V2WW9xjLQ0rgrfLgSa8_W_Vw0oW1YcMJuipRdUc7wF-g6kJxGGao5bv16BJ4ZhR17kH6t4x5E.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=2051294872120063_3955833154&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yODRFODMyNEIyNEZDMjc5RjlEODVGQjlFODI1NDA5Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0ExNDBDQkUwMjM5MDdGNUExMkM5ODNFQ0NBQjkzOEFDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm8qXOxrz55j8VAigCQzMsF0BTsQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=5fdbeb2573&ccb=9-4&oh=00_Af4idaycUUerxyvoJg_zhzIa6blqg-_025yrXQdJdUfwVw&oe=6A1C991F&_nc_sid=10d13b,Automate creating carousels with Cladue and this secret process so you can stop making AI slop carousels.  Comment “SWIPE” for the full breakdown  #ai #content #claude #design #carousel
DXss5i1CeHi,carousel,2026-04-29T02:15:00.000Z,173,320,,0.0060062623,218,0,8,false,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/682671230_18598227667038894_1180180826681948646_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gGnCO6_6k2cckjhTm2FDJ1bD8BXj7ppw0IoNKKoCGBCyTu9lSaqkhpDDY20IkF2uwA&_nc_ohc=j2uszUHop00Q7kNvwGb5oeK&_nc_gid=FOQblQ2tM3pC0HsJ2hyxcw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6oQMTbjjCRgy_IaWklyWrglLDNA90IbbfrT6xqjjs-FA&oe=6A2094E1&_nc_sid=10d13b,,"All the Top creators are quietly running these 5 secret Claude skills to find viral ideas, create content faster and edit their videos and #5 is the most underrated  Swipe to see them   Comment CODES for the full guide"
DXvrOwgS-80,reel,2026-04-30T06:03:16.000Z,204,164,12384,0.004483376,220,5,,false,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/681222998_18598644475038894_24289390235969563_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gEx25HeXLYS_EEBfrYn4B6xQPTbUUjB8LsgqhYqqxNCzo0c1W-jg4t-aUFHCH0pO9w&_nc_ohc=A-vrOExQrjoQ7kNvwHM37Vc&_nc_gid=wtQXF1SaPwGs2hUWFCglFw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4CEZMqsqgVIRC4pR5hUmRvTtuRismWLkNczaqHy-Jl-w&oe=6A20B61A&_nc_sid=10d13b,https://scontent-den2-1.cdninstagram.com/o1/v/t16/f2/m86/AQO2OQEHBMzRK586WvhCsqCjbT__Gjd7w9MMdZGWmWhDRPY-XfoFkaYI71lnN5DNNUj13a011VHCYrc3r-vLmgRmHLWsSkzAlkk1Vdo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=2159528574794982_1099305553&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xOTQzMTVENEEyMTAzMDQwOERCQzFGOURFQjE1NDdCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzgzNEU0NkY3ODYyRkQyRDFEMTNCMTlCMkU4QzVDNjgzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmvqaVqZiy0AQVAigCQzMsF0BUMQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=ea51ae0336&ccb=9-4&oh=00_Af7gENQRw1DmCKdKClw2nttRozolFjlqQgXBlA0b1RJ7Ag&oe=6A1CC2DC&_nc_sid=10d13b,"The one trait every person who thrives in the age of AI has in common, and you dont need tech skills or money to learn it.   Comment “AGENCY” for the 30-day action plan prompt  #ai #claude #productivity #harvard #chatgpt"
DXxGZjsD_PH,carousel,2026-04-30T19:15:28.000Z,862,1223,,0.025401738,114,5,8,false,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/683972230_18598798039038894_7405084708966774191_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gF7rj4gflfImQfJr-ihxrNeU9KlwG9MJGmFYMjvsjYvZ_Y-2jKOXn54HQEqdjxCgNs&_nc_ohc=s0chSaY5fOYQ7kNvwGiAgYx&_nc_gid=K3OCnLct66KKGa8hxBEbLQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af42CkFSGgzpKXrFToiuG0dtp8c-Zc5xkbvDqHwGk4oIUQ&oe=6A20A191&_nc_sid=10d13b,,"Everyone’s building AI second brains, now you can too with this Claude skill.  #ai #claude #brain #chatgpt #memory"
DXxtd-5Nu54,reel,2026-05-01T01:00:05.000Z,722,3399,32183,0.050206505,103,0,,false,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/684570680_2067027150691008_2341941930865925137_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFUwxXGWrUrbTlnRlYOYk2-q0-t9xO03JPbwPB1w6LL7lYUaPoaWOZgfQz53AvJ6yA&_nc_ohc=lE5j3eXvE4QQ7kNvwHthVFO&_nc_gid=6t-hGg7OAMn-ZJpvXoADkw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af67HHTt1Q0jM1gUGLKCmzESgzEx8zyzhULQfwG3rSgQ7g&oe=6A20B0B5&_nc_sid=10d13b,https://scontent-ord5-2.cdninstagram.com/o1/v/t16/f2/m86/AQPt2AhFeVNfUt7AOx4R2pJInWztoIm2NJRQiayXX3ysqt6SQFpXqNhf2eymsIoT6zDyNK1k0MW1hMqwiKCqCDByMIyKqxuk3L7znwU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=2376239196192859_2589055669&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNTQ2OEM3NUYzRUExNjM1NzY0ODdENjlCNDAzMDQ5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzBFNDM3MjJDNzQ3OTU2QkYyOEQ0NDJDRTAwQjVENzlBX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5uC%2B9tvsvQQVAigCQzMsF0BHrtkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=d2c50bfc52&ccb=9-4&oh=00_Af4iNB_Varhox-kZU7KdnIqcZQWglVVL31gNEUdOHA-ZWg&oe=6A1C9738&_nc_sid=10d13b,You only need 2 Claude skills to fully replace your video editor.  Comment “FRAMES” for the setup guide
DX0jhG-t4P-,reel,2026-05-02T03:31:52.000Z,119,110,11365,0.002789927,212,5,,false,https://scontent-lax3-2.cdninstagram.com/v/t51.71878-15/684232660_980856941363256_2040481952336644229_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gEGg1y5kWLoEAAV0A_4Unc-e9MA644NOdvvafIAQnMRilDRgXmh_soevd4p3dpuRyE&_nc_ohc=0EXP810GXzsQ7kNvwEd0yjq&_nc_gid=eOzVv4Sal1NobgM8OIJonA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5Q6BU6TRoh-iWnhvIhBlQ3tTrw97ZsuaQ-1ArVz3DnMA&oe=6A208BBF&_nc_sid=10d13b,https://scontent-lax3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMeWlP9L9rJUaH82wjlxa3o1Ee3Okfqy8xEF8Z30C7DK9Oe16iMnmtdhwGAoUa18fUl-UDlMUwvz7MiZRqO_4iowbQjNFajUuHZXzQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=3278885892280095_1210703771&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wODRFRUIwNTNEQjExOTYyMzVDQTRGMzI4MDY1NDc4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg1NERERkI1MUYzQzAyMTk0QzlBMDY1QUFENEZDRDhGX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm2J7w9ozCsgUVAigCQzMsF0BHVT987ZFoGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=04d63f3fe6&ccb=9-4&oh=00_Af61w36zNsKEIWZAUE7ZHjV80MACWwB8HYBxhM4l7yRLTQ&oe=6A1CCABC&_nc_sid=10d13b,1.8 Billion people use Gmail. 99% of them don’t use this one AI hack thats gets your emails seen and boosts open rate.   Comment “MOVE” for the full Profile Animation guide  #ai #claude #email #productivity #hack
DX2y8iINb0U,reel,2026-05-03T00:21:34.000Z,168,304,10531,0.0057504172,281,5,,false,https://scontent-lax3-1.cdninstagram.com/v/t51.71878-15/684639710_1640020543877362_1473479665916910620_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gHslYluOhAk_3YtCpZ1BAJtFsr9GV0MjrWrKfj4Gmu07P37AV7ceShK1OfyfsN1su8&_nc_ohc=ItlGwyljkvYQ7kNvwEFpJTR&_nc_gid=_G-tpy3PtTYjT1gyMd4E5w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7GI0g7bFsKwZ1bAQm6DWM4aMdTMcJv475oc0yqe9unbw&oe=6A20A25B&_nc_sid=10d13b,https://scontent-lax3-1.cdninstagram.com/o1/v/t16/f2/m86/AQNiBSWXouuFIVjF5uVplhTOFHygUzAHwTmeR277QdIfpwVyJs95tYvWRaTBv4YwpVrv78qT0AeX5nTXCoplgFVXxSN96EPbLcVQtAU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1538127084384226_108141140&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DNTRGQTc3MEE4MTM1MkUyMzA1MkE2MjFCNUJCNTM4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0M5NEVFNTAyNzdBNjE2MkJDQkNBRkU3MzE1NjQ5Q0JFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmvrq%2FkNX%2F%2BgUVAigCQzMsF0BLGZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=051fdd30cd&ccb=9-4&oh=00_Af4Un6jm8tLqfRy4LiP8AJWc-D4y4Ppa2_fNZu6uwDBKcQ&oe=6A1CC52A&_nc_sid=10d13b,Claude just killed my marketing agency. This one skill lets me connect Claude to arcads so I can generate unlimited UGC ads from a single photo In under five minutes and for less cost than a cup of coffee.  Comment “UGC” for the setup guide  #ai #claude #ad #arcadspartner #content
DX5Akf9iZ0X,carousel,2026-05-03T20:58:27.000Z,190,538,,0.008869288,221,0,8,false,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/686040397_18599676658038894_605933108435252316_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gHYvRN8kprIijv3eE6Qk2aVhjjlx-jlR4S3XjM28RaOXiE44koSwJcPBpjEY94DKLs&_nc_ohc=TfcpCy3d6nkQ7kNvwEWkQST&_nc_gid=Y_bSYKd8v7ZssVCev4mlyw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5lGEu8KayzJdVzy6LRbpsehJ9k7Is6XBOSPzIRNIGT7A&oe=6A20B45D&_nc_sid=10d13b,,"Claude can now fully edit videos, add captions, generate graphics and render from a single prompt.  You just need these 3 skills.  Comment EDIT for the step by step guide  And shoutout to @nateherkai for discovering this!"
DX5ndf3t4aC,reel,2026-05-04T02:40:17.000Z,182,975,19689,0.014095833,227,5,,false,https://scontent-det1-1.cdninstagram.com/v/t51.71878-15/684552339_4441359316184057_3429319717864378006_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGBP79PJpt2g35NrQLlyyORLbYkV4DJoZDq0kbvOcqlGJ0wHUhFvEW0HchRgHeLIW4&_nc_ohc=RJHKKhjUBKkQ7kNvwHgqMXs&_nc_gid=8qPi5bqrMvV-CbuR3LhgSw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6oX0K1Q8xMP_pTINSQT-D72pv8m7GmT_TxbYFyBY72kQ&oe=6A20C02B&_nc_sid=10d13b,https://scontent-det1-1.cdninstagram.com/o1/v/t16/f2/m86/AQP5xcKC5ZpxWZo92H6cNNZ6rsisAcRru4HKWonLeEKUK8fpgQ8Vncc4KtCk0y0lWbepsO0etOLRic-9EYjtkdm-WU6UYqpsT1i67bg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1305306294884832_1314626030&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FRDREMTI4OEEzMUJDMjhGMTFGNDM2QkQ5RjQyMEVBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzhDNDY3RkY2MzhCOUMxNkZCQzA1NkMzOTRCNkFFMDlDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm3qfuj5q0ugMVAigCQzMsF0BCiHKwIMScGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=5a122056f9&ccb=9-4&oh=00_Af5_TzrOlBywrUbiA253Fxij0ujbo_bYOIATa0gi37nVEA&oe=6A1CAD45&_nc_sid=10d13b,Never get done dirty at the hairdresser again! Figure out what hairstyle suits your face the most with this one ChatGPT prompt so you can look silky smooth.  Comment “HAIR” for the full prompt  #ai #chatgpt #beauty #hair #style
DX8SLTYtzhY,reel,2026-05-05T03:36:04.000Z,51,51,6786,0.0012426749,212,5,,false,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/684217153_1551631209631335_3379229241222402051_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gG5hD5Tkz-MVnxBGpTymjQVfVW6W4fuLCG-QXFZlpFjP5db3iGnMufcnJnptGYUCRk&_nc_ohc=IAMJFX4k3AwQ7kNvwEiOEXT&_nc_gid=0n-1fXe9Jevo8A1Ffzwhbg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7AVESGuWe2ygnOJvjIjJ9cxEjWvn4ALnKXNc-dhay8yA&oe=6A209DF1&_nc_sid=10d13b,https://scontent-atl3-3.cdninstagram.com/o1/v/t16/f2/m86/AQMQGAJpc2AoLz8m7F5bOhiw0ymDawDptNJeb0yXBIbHOfPep_VgUhCJv5O4STl7kCtPIvEGcj1EeFCP263d-alOMjsOrn5vYusgw1o.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=1290417463173149_774990054&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQTRFQUVDNDA1MDU1MDgwMUJCRTdCOTZCODFBNTY4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY4NEU2RDdCNjA1RUNEMEYwNzI1MUZGQ0UxQUFFQ0IxX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmmOGRjcqzvAMVAigCQzMsF0BCogxJul41GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=3e36e079b3&ccb=9-4&oh=00_Af6GEBPTyhG_KSll5_e3qetYEDOiD-bgJPUfR_VCsKpfUg&oe=6A1CAEF5&_nc_sid=10d13b,ChatGPT just showed me what my future kids will look like all I took was two photos in this one prompt send this to your partner immediately  Comment KIDS for the guide + prompt  #ai #chatgpt #kids #baby #content
DX-z24uNpK5,reel,2026-05-06T03:08:03.000Z,481,733,28323,0.014790269,147,5,,false,https://scontent-sjc3-1.cdninstagram.com/v/t51.71878-15/688093803_961198596641962_8854536716518162675_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gHBXqgMWKGYBxiUofSBfiFAxM4pxO0N7INUwz96OJmfPnCrTPAeK8aqD8kImAR8kJk&_nc_ohc=32iVFJvYPb0Q7kNvwEoWm-N&_nc_gid=J6QgWFZuHLi7rp94-y0XRw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4KhgraNDiy8FEIcT8YuWRbm0M6HQ84v6FQtN-KKArnyA&oe=6A20B861&_nc_sid=10d13b,https://scontent-sjc3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPcKU9WnIvf9M03e-YXFfq7Mz_RtX0wVHwBWNC642ZlE1u0gD3dOynbSS78_nXi7jnvTzRJa46j2S-ZOCeIH_h9aPGpEOLXNoLe6kE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1491093472641755_3860188387&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81QTRCQUE0MTQ4QTk0ODExNjczRjQ0MTNGNkJBNDFBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzE4NEU1QTMxMUY4M0VBODA1QTJCQzIzMzExNEVEQUFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmxqXC%2F5iisAUVAigCQzMsF0BQaIMSbpeNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=80c7e914e9&ccb=9-4&oh=00_Af7bgElFG4nlujtgAE3IgSk2egdHgpnTMR4oTDBE2L-7rA&oe=6A1CA37F&_nc_sid=10d13b,I just deleted every Claude connector I had except these 5.  Comment “STACK” for all 5 + my setup guide.  #ai #claude #productivity #skills #design
